k,gain,policy_samples
11,0.0,9
11,0.0,10
11,0.0,11
11,0.0,12
11,0.0,13
11,0.0,14
11,0.0,15
11,0.0,16
11,0.0,17
11,0.0,18
11,0.0,19
11,0.0,20
11,0.0,21
11,0.0,22
11,0.0,23
11,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,4.643856189774724,11
12,4.643856189774724,12
12,4.643856189774724,13
12,4.643856189774724,14
12,4.643856189774724,15
12,4.643856189774724,16
12,4.643856189774724,17
12,4.643856189774724,18
12,4.643856189774724,19
12,4.643856189774724,20
12,4.643856189774724,21
12,4.643856189774724,22
12,4.643856189774724,23
12,4.643856189774724,24
12,0.0,0
12,4.643856189774724,1
12,4.643856189774724,2
12,4.643856189774724,3
12,4.643856189774724,4
12,4.643856189774724,5
12,4.643856189774724,6
12,4.643856189774724,7
12,4.643856189774724,8
12,4.643856189774724,9
12,4.643856189774724,10
12,4.643856189774724,11
12,4.643856189774724,12
12,4.643856189774724,13
12,4.643856189774724,14
12,4.643856189774724,15
12,4.643856189774724,16
12,4.643856189774724,17
12,4.643856189774724,18
12,4.643856189774724,19
12,4.643856189774724,20
12,4.643856189774724,21
12,4.643856189774724,22
12,4.643856189774724,23
12,4.643856189774724,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
12,0.0,0
12,0.0,1
12,0.0,2
12,0.0,3
12,0.0,4
12,0.0,5
12,0.0,6
12,0.0,7
12,0.0,8
12,0.0,9
12,0.0,10
12,0.0,11
12,0.0,12
12,0.0,13
12,0.0,14
12,0.0,15
12,0.0,16
12,0.0,17
12,0.0,18
12,0.0,19
12,0.0,20
12,0.0,21
12,0.0,22
12,0.0,23
12,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,4.643856189774724,1
13,4.643856189774724,2
13,4.643856189774724,3
13,4.643856189774724,4
13,4.643856189774724,5
13,4.643856189774724,6
13,4.643856189774724,7
13,4.643856189774724,8
13,4.643856189774724,9
13,4.643856189774724,10
13,4.643856189774724,11
13,4.643856189774724,12
13,4.643856189774724,13
13,4.643856189774724,14
13,4.643856189774724,15
13,4.643856189774724,16
13,4.643856189774724,17
13,4.643856189774724,18
13,4.643856189774724,19
13,4.643856189774724,20
13,4.643856189774724,21
13,4.643856189774724,22
13,4.643856189774724,23
13,4.643856189774724,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
13,0.0,0
13,0.0,1
13,0.0,2
13,0.0,3
13,0.0,4
13,0.0,5
13,0.0,6
13,0.0,7
13,0.0,8
13,0.0,9
13,0.0,10
13,0.0,11
13,0.0,12
13,0.0,13
13,0.0,14
13,0.0,15
13,0.0,16
13,0.0,17
13,0.0,18
13,0.0,19
13,0.0,20
13,0.0,21
13,0.0,22
13,0.0,23
13,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
14,0.0,0
14,0.0,1
14,0.0,2
14,0.0,3
14,0.0,4
14,0.0,5
14,0.0,6
14,0.0,7
14,0.0,8
14,0.0,9
14,0.0,10
14,0.0,11
14,0.0,12
14,0.0,13
14,0.0,14
14,0.0,15
14,0.0,16
14,0.0,17
14,0.0,18
14,0.0,19
14,0.0,20
14,0.0,21
14,0.0,22
14,0.0,23
14,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
15,0.0,0
15,0.0,1
15,0.0,2
15,0.0,3
15,0.0,4
15,0.0,5
15,0.0,6
15,0.0,7
15,0.0,8
15,0.0,9
15,0.0,10
15,0.0,11
15,0.0,12
15,0.0,13
15,0.0,14
15,0.0,15
15,0.0,16
15,0.0,17
15,0.0,18
15,0.0,19
15,0.0,20
15,0.0,21
15,0.0,22
15,0.0,23
15,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
16,0.0,0
16,0.0,1
16,0.0,2
16,0.0,3
16,0.0,4
16,0.0,5
16,0.0,6
16,0.0,7
16,0.0,8
16,0.0,9
16,0.0,10
16,0.0,11
16,0.0,12
16,0.0,13
16,0.0,14
16,0.0,15
16,0.0,16
16,0.0,17
16,0.0,18
16,0.0,19
16,0.0,20
16,0.0,21
16,0.0,22
16,0.0,23
16,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
17,0.0,0
17,0.0,1
17,0.0,2
17,0.0,3
17,0.0,4
17,0.0,5
17,0.0,6
17,0.0,7
17,0.0,8
17,0.0,9
17,0.0,10
17,0.0,11
17,0.0,12
17,0.0,13
17,0.0,14
17,0.0,15
17,0.0,16
17,0.0,17
17,0.0,18
17,0.0,19
17,0.0,20
17,0.0,21
17,0.0,22
17,0.0,23
17,0.0,24
18,0.0,0
18,0.0,1
18,0.0,2
18,0.0,3
18,0.0,4
18,0.0,5
18,0.0,6
18,0.0,7
18,0.0,8
18,0.0,9
18,0.0,10
18,0.0,11
18,0.0,12
18,0.0,13
18,0.0,14
18,0.0,15
18,0.0,16
18,0.0,17
18,0.0,18
18,0.0,19
18,0.0,20
18,0.0,21
18,0.0,22
18,0.0,23
18,0.0,24
18,0.0,0
18,0.0,1
18,0.0,2
18,0.0,3
18,0.0,4
18,0.0,5
18,0.0,6
18,0.0,7
18,0.0,8
18,0.0,9
18,0.0,10
18,0.0,11
18,0.0,12
18,0.0,13
18,0.0,14
18,0.0,15
18,0.0,16
18,0.0,17
18,0.0,18
18,0.0,19
18,0.0,20
18,0.0,21
18,0.0,22
18,0.0,23
18,0.0,24
18,0.0,0
18,0.0,1
18,0.0,2
18,0.0,3
18,0.0,4
18,0.0,5
18,0.0,6
18,0.0,7
18,0.0,8
18,0.0,9
18,0.0,10
18,0.0,11
18,0.0,12
18,0.0,13
18,0.0,14
18,0.0,15
18,0.0,16
18,0.0,17
18,0.0,18
18,0.0,19
18,0.0,20
